target
1	-2.21826751375256
2	2.03650272647446
3	3.29434642635454
4	3.26391000843578
5	-0.721413774428548
6	-6.22979958378523
7	1.22759568257618
8	1.29318674935174
9	-0.110074661044053
10	0.797811040030765
11	-1.35319782843598
12	1.27801215769582
13	-2.15232952858577
14	-2.58167541980133
15	-0.305753814808095
16	-1.98464259110297
17	0.853628505334872
18	-0.911591054663553
19	-4.63407293510496
20	-0.152188412174277
21	0.795386173557857
22	-3.2867182259233
23	3.19795270493506
24	-0.189704483427193
25	-1.17872686632038
26	-0.931930700292956
27	0.779182827575661
28	-2.0220649957545
29	-3.88310723523288
30	3.56984850867355
31	3.13269361126531
32	-1.64608034804545
33	0.265587904122306
34	0.480588621024685
35	-0.483045515838662
36	4.08286987340806
37	-1.4020747848541
38	-1.43326021830835
39	1.21639566919492
40	-3.55440361196957
41	0.658089314754086
42	-0.500950326533195
43	-1.05938935519012
44	-2.8124481472358
45	1.46698657419574
46	-0.370560027700463
47	-3.59285116654888
48	-0.0385706732990338
49	-3.55716290895981
50	-0.718773303773561
51	4.42115767547916
52	-1.55613514028494
53	6.17503665722642
54	-1.78819097667588
55	2.92112900067748
56	-5.30208824042331
57	0.739647613276005
58	1.17756974200159
59	-1.73817582369193
60	-0.751743140435419
61	1.9974126435507
62	-1.82215029697916
63	-2.57424614748346
64	-1.65909345527902
65	-1.23052326357877
66	-3.96461629656385
67	-2.99819394890443
68	0.264130797550218
69	3.33112300044466
70	2.72718011892543
71	-3.50033315974912
72	-1.66681330938832
73	-0.0895993750598603
74	0.692869263553218
75	-0.829951025028984
76	0.0182364873968006
77	3.96122138120334
78	-0.610506032173862
79	-2.52593654961171
80	1.78463026670446
81	-1.36151595095977
82	1.06416803254878
83	3.54345645034226
84	1.73654239867111
85	-4.58679188827672
86	0.654548871702021
87	2.18194408945218
88	2.81372894919491
89	-0.669590722427508
90	-1.02364993409481
91	2.16899060674765
92	-0.140435034740839
93	3.66734895658089
94	0.813682898022217
95	-2.9982033604206
96	2.70157930835521
97	0.817870780924678
98	-0.00159197958439439
99	-0.645984095982449
100	0.432108517368654
101	0.0329330787295058
102	0.113109559729548
103	-0.584316013061624
104	-1.68225784519903
105	3.66356220659968
106	-0.65072242787378
107	-2.27536648285004
108	-2.87218704699318
109	1.49412294969285
110	2.19522640511416
111	-1.41388891344882
112	-0.27871442806556
113	0.139275001569534
114	0.601860611325269
115	0.0909731571797393
116	-2.15615548791984
117	-1.14917666951287
118	2.27337125314331
119	0.984853847918485
120	0.586810764104786
121	4.02081233596796
122	-1.79131798851182
123	0.203311966916203
124	0.709404147297905
125	-1.73215772578571
126	1.17851100508096
127	-2.04498731521254
128	-0.71110763098611
129	-1.99554415789613
130	-1.62959010963582
131	-1.48581560723272
132	-2.03877142901304
133	1.38692371793866
134	-0.391915299632072
135	-3.62416835726353
136	-0.0532509564858566
137	-1.02666337494808
138	-0.095000784773126
139	-1.89342001137841
140	-1.80734206164095
141	1.90246220019058
142	-0.331864329544535
143	-1.08087138515913
144	-4.09403502274055
145	0.64789667832734
146	0.583176555372992
147	-0.124345778477779
148	-2.22396035836685
149	2.60099666848678
150	-1.06402345139966
